DGRP	sex	value
DGRP_796	M	26
DGRP_796	M	24
DGRP_796	M	21
DGRP_796	F	28
DGRP_796	F	27
DGRP_796	F	24
DGRP_796	M	24
DGRP_796	M	24
DGRP_796	M	24
DGRP_796	F	26
DGRP_796	F	26
DGRP_796	F	24
DGRP_796	M	26
DGRP_796	M	24
DGRP_796	M	24
DGRP_796	F	26
DGRP_796	F	24
DGRP_796	F	24
DGRP_796	M	25
DGRP_796	M	24
DGRP_796	M	24
DGRP_796	F	25
DGRP_796	F	24
DGRP_796	F	24
DGRP_796	M	28
DGRP_796	M	26
DGRP_796	M	24
DGRP_796	F	28
DGRP_796	F	27
DGRP_796	F	27
DGRP_796	M	26
DGRP_796	M	25
DGRP_796	M	24
DGRP_796	F	28
DGRP_796	F	28
DGRP_796	F	27
DGRP_796	M	26
DGRP_796	M	25
DGRP_796	M	24
DGRP_796	F	27
DGRP_796	F	26
DGRP_796	F	25
DGRP_796	M	24
DGRP_796	M	24
DGRP_796	M	24
DGRP_796	F	24
DGRP_796	F	24
DGRP_796	F	24
DGRP_796	M	27
DGRP_796	M	26
DGRP_796	M	25
DGRP_796	F	28
DGRP_796	F	28
DGRP_796	F	27
DGRP_796	M	26
DGRP_796	M	26
DGRP_796	M	26
DGRP_796	F	28
DGRP_796	F	28
DGRP_796	F	24
DGRP_796	M	26
DGRP_796	M	26
DGRP_796	M	26
DGRP_796	F	28
DGRP_796	F	26
DGRP_796	F	26
DGRP_796	M	27
DGRP_796	M	27
DGRP_796	M	26
DGRP_796	F	28
DGRP_796	F	28
DGRP_796	F	27
DGRP_796	M	24
DGRP_796	M	24
DGRP_796	M	24
DGRP_796	F	27
DGRP_796	F	27
DGRP_796	F	25
DGRP_796	M	27
DGRP_796	M	26
DGRP_796	M	25
DGRP_796	F	31
DGRP_796	F	28
DGRP_796	F	27
DGRP_796	M	26
DGRP_796	M	24
DGRP_796	M	24
DGRP_796	F	26
DGRP_796	F	24
DGRP_796	F	24
DGRP_796	M	26
DGRP_796	M	24
DGRP_796	M	19
DGRP_796	F	24
DGRP_796	F	24
DGRP_796	F	13
DGRP_796	M	28
DGRP_796	M	27
DGRP_796	M	24
DGRP_796	F	28
DGRP_796	F	27
DGRP_796	F	27
DGRP_796	M	26
DGRP_796	M	24
DGRP_796	F	26
DGRP_796	F	26
DGRP_796	F	6
DGRP_796	M	26
DGRP_796	M	26
DGRP_796	M	26
DGRP_796	F	28
DGRP_796	F	28
DGRP_796	F	26
DGRP_796	M	28
DGRP_796	M	26
DGRP_796	M	26
DGRP_796	F	28
DGRP_796	F	28
DGRP_796	M	26
DGRP_796	M	24
DGRP_796	M	12
DGRP_796	F	28
DGRP_796	F	24
DGRP_796	F	24
DGRP_796	M	28
DGRP_796	M	27
DGRP_796	M	26
DGRP_796	F	28
DGRP_796	F	28
DGRP_796	M	28
DGRP_796	M	26
DGRP_796	M	24
DGRP_796	F	28
DGRP_796	F	27
DGRP_796	F	26
DGRP_801	M	45
DGRP_801	M	17
DGRP_801	M	17
DGRP_801	F	41
DGRP_801	F	31
DGRP_801	F	31
DGRP_801	M	24
DGRP_801	M	24
DGRP_801	M	7
DGRP_801	F	24
DGRP_801	F	21
DGRP_801	M	33
DGRP_801	M	31
DGRP_801	M	31
DGRP_801	F	45
DGRP_801	F	33
DGRP_801	M	38
DGRP_801	M	21
DGRP_801	F	53
DGRP_801	F	39
DGRP_801	F	21
DGRP_801	M	52
DGRP_801	M	24
DGRP_801	F	25
DGRP_801	F	10
DGRP_801	M	24
DGRP_801	M	24
DGRP_801	M	7
DGRP_801	F	47
DGRP_801	F	45
DGRP_801	F	45
DGRP_801	M	24
DGRP_801	M	17
DGRP_801	M	17
DGRP_801	F	31
DGRP_801	F	24
DGRP_801	M	38
DGRP_801	M	31
DGRP_801	F	45
DGRP_801	F	28
DGRP_801	M	48
DGRP_801	M	24
DGRP_801	M	18
DGRP_801	F	28
DGRP_801	F	3
DGRP_801	F	3
DGRP_801	M	24
DGRP_801	M	21
DGRP_801	M	17
DGRP_801	F	31
DGRP_801	F	31
DGRP_801	F	28
DGRP_801	M	25
DGRP_801	M	25
DGRP_801	F	31
DGRP_801	F	31
DGRP_801	F	28
DGRP_801	M	39
DGRP_801	M	38
DGRP_801	M	31
DGRP_801	F	38
DGRP_801	F	38
DGRP_801	F	35
DGRP_801	M	49
DGRP_801	M	28
DGRP_801	M	17
DGRP_801	F	35
DGRP_801	F	33
DGRP_801	F	12
DGRP_801	M	35
DGRP_801	M	31
DGRP_801	M	28
DGRP_801	F	38
DGRP_801	F	31
DGRP_801	F	24
DGRP_801	M	38
DGRP_801	M	31
DGRP_801	M	33
DGRP_801	F	52
DGRP_801	F	40
DGRP_801	F	31
DGRP_801	M	31
DGRP_801	M	10
DGRP_801	M	5
DGRP_801	F	38
DGRP_801	F	35
DGRP_801	F	31
DGRP_801	M	45
DGRP_801	M	45
DGRP_801	M	45
DGRP_801	F	41
DGRP_801	F	27
DGRP_801	F	3
DGRP_801	M	17
DGRP_801	M	14
DGRP_801	M	3
DGRP_801	F	41
DGRP_801	F	27
DGRP_801	F	19
DGRP_801	M	31
DGRP_801	M	28
DGRP_801	M	31
DGRP_801	F	39
DGRP_801	F	39
DGRP_801	M	41
DGRP_801	M	27
DGRP_801	M	3
DGRP_801	F	49
DGRP_801	F	46
DGRP_801	F	41
DGRP_801	M	45
DGRP_801	M	31
DGRP_801	M	26
DGRP_801	F	48
DGRP_801	F	47
DGRP_801	F	26
DGRP_801	M	45
DGRP_801	M	31
DGRP_801	M	24
DGRP_801	F	45
DGRP_801	F	31
DGRP_801	F	4
DGRP_801	M	38
DGRP_801	M	33
DGRP_801	M	28
DGRP_801	F	38
DGRP_801	F	31
DGRP_801	F	17
DGRP_801	M	18
DGRP_801	M	5
DGRP_801	F	45
DGRP_801	F	42
DGRP_801	F	18
DGRP_802	M	49
DGRP_802	M	38
DGRP_802	M	35
DGRP_802	F	38
DGRP_802	F	31
DGRP_802	F	24
DGRP_802	M	45
DGRP_802	M	45
DGRP_802	M	40
DGRP_802	F	42
DGRP_802	F	31
DGRP_802	F	31
DGRP_802	M	55
DGRP_802	M	45
DGRP_802	M	45
DGRP_802	F	52
DGRP_802	F	31
DGRP_802	F	28
DGRP_802	M	52
DGRP_802	M	52
DGRP_802	M	45
DGRP_802	F	59
DGRP_802	F	53
DGRP_802	F	31
DGRP_802	M	52
DGRP_802	M	24
DGRP_802	M	17
DGRP_802	F	52
DGRP_802	F	52
DGRP_802	F	45
DGRP_802	M	52
DGRP_802	M	31
DGRP_802	M	31
DGRP_802	F	35
DGRP_802	F	25
DGRP_802	F	24
DGRP_802	M	59
DGRP_802	M	49
DGRP_802	M	31
DGRP_802	F	52
DGRP_802	F	47
DGRP_802	F	38
DGRP_802	M	47
DGRP_802	M	38
DGRP_802	M	31
DGRP_802	F	45
DGRP_802	F	38
DGRP_802	F	31
DGRP_802	M	45
DGRP_802	M	45
DGRP_802	M	19
DGRP_802	F	45
DGRP_802	F	45
DGRP_802	F	41
DGRP_802	M	45
DGRP_802	M	38
DGRP_802	M	38
DGRP_802	F	42
DGRP_802	F	38
DGRP_802	F	27
DGRP_802	M	52
DGRP_802	M	33
DGRP_802	M	27
DGRP_802	F	52
DGRP_802	F	31
DGRP_802	F	31
DGRP_802	M	52
DGRP_802	M	21
DGRP_802	F	52
DGRP_802	F	47
DGRP_802	M	52
DGRP_802	M	20
DGRP_802	M	17
DGRP_802	F	38
DGRP_802	F	32
DGRP_802	F	10
DGRP_802	M	45
DGRP_802	M	45
DGRP_802	F	53
DGRP_802	F	47
DGRP_802	F	38
DGRP_802	M	52
DGRP_802	M	52
DGRP_802	M	24
DGRP_802	F	53
DGRP_802	F	48
DGRP_802	M	54
DGRP_802	M	47
DGRP_802	M	41
DGRP_802	F	47
DGRP_802	F	45
DGRP_802	F	42
DGRP_802	M	52
DGRP_802	M	52
DGRP_802	M	45
DGRP_802	F	48
DGRP_802	F	45
DGRP_802	F	3
DGRP_802	M	45
DGRP_802	M	39
DGRP_802	F	52
DGRP_802	F	31
DGRP_802	M	52
DGRP_802	M	28
DGRP_802	F	41
DGRP_802	F	35
DGRP_802	M	48
DGRP_802	M	45
DGRP_802	F	45
DGRP_802	F	42
DGRP_802	F	18
DGRP_804	M	21
DGRP_804	M	17
DGRP_804	M	17
DGRP_804	F	20
DGRP_804	F	19
DGRP_804	F	17
DGRP_804	M	21
DGRP_804	M	17
DGRP_804	M	10
DGRP_804	F	21
DGRP_804	F	21
DGRP_804	F	17
DGRP_804	M	17
DGRP_804	M	17
DGRP_804	M	10
DGRP_804	F	31
DGRP_804	F	31
DGRP_804	F	31
DGRP_804	M	17
DGRP_804	M	14
DGRP_804	M	14
DGRP_804	F	25
DGRP_804	F	13
DGRP_804	M	20
DGRP_804	M	17
DGRP_804	M	17
DGRP_804	F	32
DGRP_804	F	31
DGRP_804	F	17
DGRP_804	M	17
DGRP_804	M	17
DGRP_804	F	31
DGRP_804	F	20
DGRP_804	M	28
DGRP_804	M	24
DGRP_804	M	6
DGRP_804	F	33
DGRP_804	F	24
DGRP_804	F	17
DGRP_804	M	31
DGRP_804	M	24
DGRP_804	M	24
DGRP_804	F	31
DGRP_804	F	25
DGRP_804	M	31
DGRP_804	M	24
DGRP_804	M	14
DGRP_804	F	31
DGRP_804	F	25
DGRP_804	F	14
DGRP_804	M	24
DGRP_804	M	17
DGRP_804	M	14
DGRP_804	F	24
DGRP_804	F	11
DGRP_804	F	11
DGRP_804	M	12
DGRP_804	M	11
DGRP_804	M	10
DGRP_804	F	28
DGRP_804	F	17
DGRP_804	F	7
DGRP_804	M	17
DGRP_804	M	6
DGRP_804	M	3
DGRP_804	F	31
DGRP_804	F	31
DGRP_804	F	24
DGRP_804	M	24
DGRP_804	M	21
DGRP_804	M	17
DGRP_804	F	40
DGRP_804	F	33
DGRP_804	F	26
DGRP_804	M	17
DGRP_804	M	17
DGRP_804	M	17
DGRP_804	F	28
DGRP_804	F	24
DGRP_804	F	3
DGRP_804	M	24
DGRP_804	M	24
DGRP_804	M	17
DGRP_804	F	33
DGRP_804	F	33
DGRP_804	F	31
DGRP_804	M	28
DGRP_804	M	24
DGRP_804	M	21
DGRP_804	F	35
DGRP_804	F	27
DGRP_804	F	24
DGRP_804	M	17
DGRP_804	M	17
DGRP_804	M	17
DGRP_804	F	24
DGRP_804	F	24
DGRP_804	F	14
DGRP_804	M	21
DGRP_804	M	10
DGRP_804	M	5
DGRP_804	F	28
DGRP_804	F	26
DGRP_804	F	24
DGRP_804	M	26
DGRP_804	M	24
DGRP_804	M	14
DGRP_804	F	35
DGRP_804	F	31
DGRP_804	F	24
DGRP_804	M	19
DGRP_804	M	17
DGRP_804	M	12
DGRP_804	F	38
DGRP_804	F	31
DGRP_804	F	26
DGRP_804	M	19
DGRP_804	M	19
DGRP_804	M	17
DGRP_804	F	35
DGRP_804	F	26
DGRP_804	F	24
DGRP_805	M	31
DGRP_805	M	31
DGRP_805	M	10
DGRP_805	F	31
DGRP_805	F	17
DGRP_805	F	3
DGRP_805	M	38
DGRP_805	M	38
DGRP_805	M	38
DGRP_805	F	38
DGRP_805	F	26
DGRP_805	F	26
DGRP_805	M	28
DGRP_805	M	24
DGRP_805	M	5
DGRP_805	F	34
DGRP_805	F	28
DGRP_805	F	24
DGRP_805	M	31
DGRP_805	M	28
DGRP_805	F	33
DGRP_805	F	33
DGRP_805	F	24
DGRP_805	M	38
DGRP_805	M	24
DGRP_805	F	41
DGRP_805	F	38
DGRP_805	F	38
DGRP_805	M	35
DGRP_805	M	28
DGRP_805	M	18
DGRP_805	F	45
DGRP_805	F	38
DGRP_805	F	31
DGRP_805	M	35
DGRP_805	M	31
DGRP_805	M	14
DGRP_805	F	35
DGRP_805	F	28
DGRP_805	F	28
DGRP_805	M	33
DGRP_805	M	33
DGRP_805	M	14
DGRP_805	F	45
DGRP_805	F	40
DGRP_805	F	38
DGRP_805	M	38
DGRP_805	M	31
DGRP_805	M	3
DGRP_805	F	35
DGRP_805	F	33
DGRP_805	F	31
DGRP_805	M	28
DGRP_805	M	24
DGRP_805	M	21
DGRP_805	F	47
DGRP_805	F	40
DGRP_805	F	31
DGRP_805	M	17
DGRP_805	M	3
DGRP_805	F	38
DGRP_805	F	38
DGRP_805	F	3
DGRP_805	M	31
DGRP_805	M	17
DGRP_805	M	3
DGRP_805	F	45
DGRP_805	F	40
DGRP_805	F	40
DGRP_805	M	28
DGRP_805	M	21
DGRP_805	M	12
DGRP_805	F	46
DGRP_805	F	38
DGRP_805	F	33
DGRP_805	M	31
DGRP_805	M	28
DGRP_805	M	28
DGRP_805	F	35
DGRP_805	F	34
DGRP_805	F	26
DGRP_805	M	32
DGRP_805	M	10
DGRP_805	F	45
DGRP_805	F	45
DGRP_805	F	31
DGRP_805	M	35
DGRP_805	M	31
DGRP_805	M	28
DGRP_805	F	38
DGRP_805	F	35
DGRP_805	F	17
DGRP_805	M	39
DGRP_805	M	31
DGRP_805	M	10
DGRP_805	F	45
DGRP_805	F	42
DGRP_805	F	31
DGRP_805	M	38
DGRP_805	M	31
DGRP_805	M	28
DGRP_805	F	35
DGRP_805	F	31
DGRP_805	F	17
DGRP_805	M	35
DGRP_805	M	35
DGRP_805	M	24
DGRP_805	F	26
DGRP_805	F	14
DGRP_805	F	10
DGRP_805	M	33
DGRP_805	M	31
DGRP_805	F	38
DGRP_805	F	33
DGRP_805	F	17
DGRP_805	M	38
DGRP_805	M	26
DGRP_805	M	21
DGRP_805	F	25
DGRP_805	F	25
DGRP_805	F	10
DGRP_805	M	35
DGRP_805	M	31
DGRP_805	M	24
DGRP_805	F	38
DGRP_805	F	32
DGRP_805	F	28
DGRP_805	M	38
DGRP_805	M	28
DGRP_805	M	28
DGRP_805	F	42
DGRP_805	F	41
DGRP_805	F	34
DGRP_805	M	34
DGRP_805	M	31
DGRP_805	M	31
DGRP_805	F	45
DGRP_805	F	45
DGRP_805	F	38
DGRP_808	M	49
DGRP_808	M	38
DGRP_808	M	21
DGRP_808	F	42
DGRP_808	F	38
DGRP_808	M	31
DGRP_808	M	31
DGRP_808	F	31
DGRP_808	F	24
DGRP_808	M	10
DGRP_808	M	7
DGRP_808	M	3
DGRP_808	F	46
DGRP_808	F	41
DGRP_808	F	33
DGRP_808	M	38
DGRP_808	M	38
DGRP_808	M	31
DGRP_808	F	46
DGRP_808	F	45
DGRP_808	F	45
DGRP_808	M	40
DGRP_808	M	38
DGRP_808	M	32
DGRP_808	F	41
DGRP_808	F	40
DGRP_808	F	28
DGRP_808	M	40
DGRP_808	M	38
DGRP_808	M	38
DGRP_808	F	38
DGRP_808	F	33
DGRP_808	F	31
DGRP_808	M	38
DGRP_808	M	31
DGRP_808	M	17
DGRP_808	F	38
DGRP_808	F	24
DGRP_808	F	21
DGRP_808	M	45
DGRP_808	M	35
DGRP_808	M	35
DGRP_808	F	19
DGRP_808	F	3
DGRP_808	M	35
DGRP_808	M	33
DGRP_808	M	3
DGRP_808	F	31
DGRP_808	F	24
DGRP_808	M	33
DGRP_808	M	33
DGRP_808	M	24
DGRP_808	F	35
DGRP_808	F	28
DGRP_808	M	45
DGRP_808	M	35
DGRP_808	M	35
DGRP_808	F	35
DGRP_808	F	31
DGRP_808	F	4
DGRP_808	M	38
DGRP_808	M	33
DGRP_808	M	17
DGRP_808	F	33
DGRP_808	F	31
DGRP_808	F	27
DGRP_808	M	45
DGRP_808	M	38
DGRP_808	M	31
DGRP_808	F	35
DGRP_808	F	31
DGRP_808	F	28
DGRP_808	M	32
DGRP_808	M	31
DGRP_808	M	31
DGRP_808	F	42
DGRP_808	F	42
DGRP_808	F	38
DGRP_808	M	31
DGRP_808	M	31
DGRP_808	M	31
DGRP_808	F	24
DGRP_808	F	17
DGRP_808	M	41
DGRP_808	M	21
DGRP_808	M	14
DGRP_808	F	59
DGRP_808	F	40
DGRP_808	F	40
DGRP_808	M	38
DGRP_808	M	35
DGRP_808	M	24
DGRP_808	F	40
DGRP_808	F	40
DGRP_808	F	10
DGRP_808	M	42
DGRP_808	M	42
DGRP_808	M	38
DGRP_808	F	52
DGRP_808	F	46
DGRP_808	F	27
DGRP_808	M	45
DGRP_808	M	45
DGRP_808	M	38
DGRP_808	F	38
DGRP_808	F	38
DGRP_808	F	35
DGRP_808	M	31
DGRP_808	M	31
DGRP_808	M	31
DGRP_808	F	38
DGRP_808	F	28
DGRP_808	F	25
DGRP_808	M	33
DGRP_808	M	31
DGRP_808	M	6
DGRP_808	F	35
DGRP_808	F	31
DGRP_808	F	10
DGRP_808	M	45
DGRP_808	M	45
DGRP_808	M	42
DGRP_808	F	48
DGRP_808	F	45
DGRP_808	F	45
DGRP_808	M	31
DGRP_808	M	31
DGRP_808	M	28
DGRP_808	F	28
DGRP_808	F	21
DGRP_808	F	3
DGRP_810	M	40
DGRP_810	M	28
DGRP_810	M	3
DGRP_810	F	45
DGRP_810	F	33
DGRP_810	F	5
DGRP_810	M	42
DGRP_810	M	42
DGRP_810	M	35
DGRP_810	F	31
DGRP_810	F	28
DGRP_810	F	25
DGRP_810	M	45
DGRP_810	M	35
DGRP_810	M	31
DGRP_810	F	12
DGRP_810	F	5
DGRP_810	F	3
DGRP_810	M	40
DGRP_810	M	34
DGRP_810	M	3
DGRP_810	F	19
DGRP_810	F	10
DGRP_810	F	4
DGRP_810	M	38
DGRP_810	M	28
DGRP_810	M	3
DGRP_810	F	35
DGRP_810	F	27
DGRP_810	F	3
DGRP_810	M	33
DGRP_810	M	31
DGRP_810	M	31
DGRP_810	F	33
DGRP_810	F	33
DGRP_810	F	21
DGRP_810	M	38
DGRP_810	M	35
DGRP_810	M	33
DGRP_810	F	12
DGRP_810	F	4
DGRP_810	M	17
DGRP_810	M	14
DGRP_810	M	3
DGRP_810	F	26
DGRP_810	F	12
DGRP_810	F	6
DGRP_810	M	35
DGRP_810	M	17
DGRP_810	M	3
DGRP_810	F	24
DGRP_810	F	5
DGRP_810	M	31
DGRP_810	M	7
DGRP_810	F	38
DGRP_810	F	18
DGRP_810	F	3
DGRP_810	M	42
DGRP_810	M	42
DGRP_810	M	4
DGRP_810	F	40
DGRP_810	F	38
DGRP_810	F	12
DGRP_810	M	42
DGRP_810	M	14
DGRP_810	M	10
DGRP_810	F	45
DGRP_810	F	42
DGRP_810	F	28
DGRP_810	M	31
DGRP_810	M	31
DGRP_810	M	24
DGRP_810	F	31
DGRP_810	F	10
DGRP_810	F	4
DGRP_810	M	45
DGRP_810	M	45
DGRP_810	M	45
DGRP_810	F	45
DGRP_810	F	14
DGRP_810	F	3
DGRP_810	M	38
DGRP_810	M	31
DGRP_810	M	3
DGRP_810	F	14
DGRP_810	F	10
DGRP_810	F	3
DGRP_810	M	31
DGRP_810	M	24
DGRP_810	M	3
DGRP_810	F	40
DGRP_810	F	20
DGRP_810	F	17
DGRP_810	M	38
DGRP_810	M	17
DGRP_810	M	5
DGRP_810	F	31
DGRP_810	F	17
DGRP_810	F	3
DGRP_810	M	31
DGRP_810	M	26
DGRP_810	M	14
DGRP_810	F	4
DGRP_810	F	3
DGRP_810	M	31
DGRP_810	M	10
DGRP_810	M	3
DGRP_810	F	42
DGRP_810	F	31
DGRP_810	M	31
DGRP_810	M	10
DGRP_810	F	35
DGRP_810	F	21
DGRP_810	F	14
DGRP_810	M	32
DGRP_810	M	32
DGRP_810	F	42
DGRP_810	F	33
DGRP_810	F	24
DGRP_812	M	38
DGRP_812	M	6
DGRP_812	F	33
DGRP_812	F	26
DGRP_812	F	17
DGRP_812	M	41
DGRP_812	M	33
DGRP_812	M	7
DGRP_812	F	45
DGRP_812	F	42
DGRP_812	F	40
DGRP_812	M	45
DGRP_812	M	31
DGRP_812	M	19
DGRP_812	F	54
DGRP_812	F	42
DGRP_812	F	38
DGRP_812	M	38
DGRP_812	M	33
DGRP_812	M	26
DGRP_812	F	39
DGRP_812	F	24
DGRP_812	F	10
DGRP_812	M	38
DGRP_812	M	24
DGRP_812	M	10
DGRP_812	F	38
DGRP_812	F	38
DGRP_812	F	31
DGRP_812	M	28
DGRP_812	M	28
DGRP_812	M	24
DGRP_812	F	42
DGRP_812	F	34
DGRP_812	M	40
DGRP_812	M	24
DGRP_812	M	3
DGRP_812	F	24
DGRP_812	F	12
DGRP_812	M	52
DGRP_812	M	14
DGRP_812	F	24
DGRP_812	F	24
DGRP_812	F	24
DGRP_812	M	47
DGRP_812	M	38
DGRP_812	M	10
DGRP_812	F	24
DGRP_812	F	17
DGRP_812	F	12
DGRP_812	M	31
DGRP_812	M	28
DGRP_812	M	21
DGRP_812	F	38
DGRP_812	F	38
DGRP_812	F	33
DGRP_812	M	45
DGRP_812	M	10
DGRP_812	M	5
DGRP_812	F	24
DGRP_812	F	17
DGRP_812	F	12
DGRP_812	M	38
DGRP_812	M	31
DGRP_812	M	24
DGRP_812	F	14
DGRP_812	F	14
DGRP_812	F	11
DGRP_812	M	31
DGRP_812	M	24
DGRP_812	M	21
DGRP_812	F	31
DGRP_812	F	31
DGRP_812	F	10
DGRP_812	M	41
DGRP_812	M	21
DGRP_812	M	17
DGRP_812	F	21
DGRP_812	F	10
DGRP_812	F	5
DGRP_812	M	38
DGRP_812	M	31
DGRP_812	M	24
DGRP_812	F	24
DGRP_812	F	24
DGRP_812	M	28
DGRP_812	M	28
DGRP_812	M	18
DGRP_812	F	28
DGRP_812	F	18
DGRP_812	F	18
DGRP_812	M	28
DGRP_812	M	28
DGRP_812	F	45
DGRP_812	F	26
DGRP_812	F	10
DGRP_812	M	31
DGRP_812	M	24
DGRP_812	M	14
DGRP_812	F	45
DGRP_812	F	40
DGRP_812	F	26
DGRP_812	M	52
DGRP_812	M	38
DGRP_812	F	31
DGRP_812	F	31
DGRP_812	F	28
DGRP_812	M	47
DGRP_812	M	38
DGRP_812	M	33
DGRP_812	F	45
DGRP_812	F	42
DGRP_812	F	28
DGRP_812	M	45
DGRP_812	M	28
DGRP_812	M	17
DGRP_812	F	45
DGRP_812	F	45
DGRP_812	F	38
DGRP_812	M	45
DGRP_812	M	17
DGRP_812	M	10
DGRP_812	F	10
DGRP_812	F	10
DGRP_812	F	5
DGRP_812	M	31
DGRP_812	M	12
DGRP_812	M	10
DGRP_812	F	45
DGRP_812	F	33
DGRP_812	F	14
DGRP_812	M	39
DGRP_812	M	21
DGRP_812	F	45
DGRP_812	F	24
DGRP_812	F	17
DGRP_818	M	33
DGRP_818	M	32
DGRP_818	M	31
DGRP_818	F	38
DGRP_818	F	32
DGRP_818	F	17
DGRP_818	M	31
DGRP_818	M	25
DGRP_818	M	24
DGRP_818	F	42
DGRP_818	F	42
DGRP_818	F	35
DGRP_818	M	38
DGRP_818	M	31
DGRP_818	M	31
DGRP_818	F	34
DGRP_818	F	17
DGRP_818	F	17
DGRP_818	M	31
DGRP_818	M	24
DGRP_818	F	31
DGRP_818	F	31
DGRP_818	F	4
DGRP_818	M	28
DGRP_818	M	4
DGRP_818	F	28
DGRP_818	F	28
DGRP_818	F	22
DGRP_818	M	28
DGRP_818	M	9
DGRP_818	M	7
DGRP_818	F	28
DGRP_818	F	28
DGRP_818	F	28
DGRP_818	M	28
DGRP_818	M	28
DGRP_818	M	16
DGRP_818	F	35
DGRP_818	F	28
DGRP_818	F	21
DGRP_818	M	28
DGRP_818	M	16
DGRP_818	F	29
DGRP_818	F	21
DGRP_818	F	7
DGRP_818	M	28
DGRP_818	M	21
DGRP_818	M	17
DGRP_818	F	35
DGRP_818	F	35
DGRP_818	F	23
DGRP_818	M	35
DGRP_818	M	28
DGRP_818	M	28
DGRP_818	F	35
DGRP_818	F	32
DGRP_818	F	28
DGRP_818	M	28
DGRP_818	M	16
DGRP_818	M	9
DGRP_818	F	35
DGRP_818	F	35
DGRP_818	F	30
DGRP_818	M	31
DGRP_818	M	12
DGRP_818	M	6
DGRP_818	F	38
DGRP_818	F	31
DGRP_818	M	28
DGRP_818	M	24
DGRP_818	M	24
DGRP_818	F	31
DGRP_818	F	26
DGRP_818	F	24
DGRP_818	M	26
DGRP_818	M	10
DGRP_818	F	45
DGRP_818	F	33
DGRP_818	F	25
DGRP_818	M	34
DGRP_818	M	33
DGRP_818	M	31
DGRP_818	F	34
DGRP_818	F	33
DGRP_818	F	31
DGRP_818	M	31
DGRP_818	M	31
DGRP_818	M	18
DGRP_818	F	31
DGRP_818	F	4
DGRP_818	F	3
DGRP_818	M	40
DGRP_818	M	39
DGRP_818	F	45
DGRP_818	F	38
DGRP_818	F	26
DGRP_818	M	39
DGRP_818	M	7
DGRP_818	M	1
DGRP_818	F	42
DGRP_818	F	8
DGRP_818	M	29
DGRP_818	M	29
DGRP_818	M	29
DGRP_818	F	30
DGRP_818	F	30
DGRP_818	F	30
DGRP_818	M	28
DGRP_818	M	28
DGRP_818	M	14
DGRP_818	F	28
DGRP_818	F	7
DGRP_818	F	7
DGRP_818	M	14
DGRP_818	M	11
DGRP_818	M	9
DGRP_818	F	28
DGRP_818	F	28
DGRP_818	F	28
DGRP_818	M	42
DGRP_818	M	36
DGRP_818	M	35
DGRP_818	F	42
DGRP_818	F	37
DGRP_818	F	29
DGRP_818	M	23
DGRP_818	M	28
DGRP_818	M	22
DGRP_818	F	35
DGRP_818	F	22
DGRP_818	F	3
DGRP_819	M	24
DGRP_819	M	24
DGRP_819	M	17
DGRP_819	F	28
DGRP_819	F	17
DGRP_819	F	3
DGRP_819	M	25
DGRP_819	M	24
DGRP_819	F	28
DGRP_819	F	10
DGRP_819	M	35
DGRP_819	M	35
DGRP_819	F	35
DGRP_819	F	33
DGRP_819	F	28
DGRP_819	M	24
DGRP_819	M	17
DGRP_819	M	14
DGRP_819	F	24
DGRP_819	F	24
DGRP_819	F	10
DGRP_819	M	35
DGRP_819	M	24
DGRP_819	M	17
DGRP_819	F	31
DGRP_819	F	17
DGRP_819	F	5
DGRP_819	M	19
DGRP_819	M	10
DGRP_819	F	52
DGRP_819	F	38
DGRP_819	F	38
DGRP_819	M	28
DGRP_819	M	26
DGRP_819	M	17
DGRP_819	F	31
DGRP_819	F	31
DGRP_819	F	31
DGRP_819	M	17
DGRP_819	M	17
DGRP_819	F	28
DGRP_819	F	24
DGRP_819	F	21
DGRP_819	M	33
DGRP_819	M	12
DGRP_819	M	3
DGRP_819	F	45
DGRP_819	F	24
DGRP_819	F	14
DGRP_819	M	35
DGRP_819	M	26
DGRP_819	F	21
DGRP_819	F	19
DGRP_819	F	13
DGRP_819	M	24
DGRP_819	M	3
DGRP_819	F	24
DGRP_819	F	24
DGRP_819	F	6
DGRP_819	M	40
DGRP_819	M	24
DGRP_819	F	26
DGRP_819	F	17
DGRP_819	F	14
DGRP_819	M	35
DGRP_819	M	33
DGRP_819	M	3
DGRP_819	F	38
DGRP_819	F	31
DGRP_819	F	17
DGRP_819	M	48
DGRP_819	M	19
DGRP_819	F	35
DGRP_819	F	35
DGRP_819	F	19
DGRP_819	M	38
DGRP_819	M	31
DGRP_819	M	21
DGRP_819	F	45
DGRP_819	F	38
DGRP_819	F	24
DGRP_819	M	45
DGRP_819	M	38
DGRP_819	M	14
DGRP_819	F	40
DGRP_819	F	24
DGRP_819	M	38
DGRP_819	M	33
DGRP_819	M	31
DGRP_819	F	45
DGRP_819	F	38
DGRP_819	F	7
DGRP_819	M	40
DGRP_819	M	24
DGRP_819	M	10
DGRP_819	F	35
DGRP_819	F	24
DGRP_819	M	47
DGRP_819	M	33
DGRP_819	M	21
DGRP_819	F	32
DGRP_819	F	28
DGRP_819	F	5
DGRP_819	M	49
DGRP_819	M	47
DGRP_819	M	45
DGRP_819	F	19
DGRP_819	F	10
DGRP_819	F	3
DGRP_819	M	33
DGRP_819	M	5
DGRP_819	F	21
DGRP_819	F	20
DGRP_819	M	35
